ID,日付,本数字1,本数字2,本数字3,本数字4,本数字5,本数字6,ボーナス数字,1等口数,2等口数,3等口数,4等口数,5等口数,1等金額,2等金額,3等金額,4等金額,5等金額,キャリーオーバー,セット球
1173,2017/5/11,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,E
1174,2017/5/15,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,I
1175,2017/5/18,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,B
1176,2017/5/22,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,F
1177,2017/5/25,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,A
1178,2017/5/29,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,E
1179,2017/6/1,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,G
1180,2017/6/5,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,J
1181,2017/6/8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,F
1182,2017/6/12,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,D
1183,2017/6/15,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,H
1184,2017/6/19,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,C
1185,2017/6/22,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,I
1186,2017/6/26,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,B
1187,2017/6/29,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,J
1188,2017/7/3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,A
1189,2017/7/6,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,E
1190,2017/7/10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,H
1191,2017/7/13,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,I
1192,2017/7/17,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,A
1193,2017/7/20,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,G
1194,2017/7/24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C
1195,2017/7/27,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,B
1196,2017/7/31,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,F
1197,2017/8/3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,A
1198,2017/8/7,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,D
1199,2017/8/10,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,J
1200,2017/8/14,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,G
1201,2017/8/17,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,I
1202,2017/8/21,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,E
1203,2017/8/24,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,H
1204,2017/8/28,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,C
1205,2017/8/31,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,F
1206,2017/9/4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,B
1207,2017/9/7,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,C
1208,2017/9/11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,A
1209,2017/9/14,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,D
1210,2017/9/18,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,J
1211,2017/9/21,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,G
1212,2017/9/25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H
1213,2017/9/28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E
1214,2017/10/2,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,F
1215,2017/10/5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,B
1216,2017/10/9,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,I
1217,2017/10/12,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,C
1218,2017/10/16,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,D
1219,2017/10/19,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,J
1220,2017/10/23,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,F
1221,2017/10/26,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,A
1222,2017/10/30,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,H
1223,2017/11/2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,G
1224,2017/11/6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,E
1225,2017/11/9,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,C
1226,2017/11/13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,D
1227,2017/11/16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,B
1228,2017/11/20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,F
1229,2017/11/23,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,A
1230,2017/11/27,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,J
1231,2017/11/30,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,I
1232,2017/12/4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,H
1233,2017/12/7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,G
1234,2017/12/11,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,E
1235,2017/12/14,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,C
1236,2017/12/18,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,H
1237,2017/12/21,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,B
1238,2017/12/25,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,D
1239,2017/12/28,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,F
1240,2018/1/4,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,A
1241,2018/1/8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,J
1242,2018/1/11,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,I
1243,2018/1/15,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,B
1244,2018/1/18,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,G
1245,2018/1/22,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,E
1246,2018/1/25,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,C
1247,2018/1/29,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,H
1248,2018/2/1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,F
1249,2018/2/5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,D
1250,2018/2/8,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,A
1251,2018/2/12,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,H
1252,2018/2/15,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,J
1253,2018/2/19,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,I
1254,2018/2/22,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,B
1255,2018/2/26,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,A
1256,2018/3/1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,G
1257,2018/3/5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,C
1258,2018/3/8,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,E
1259,2018/3/12,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,G
1260,2018/3/15,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,J
1261,2018/3/19,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,F
1262,2018/3/22,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,D
1263,2018/3/26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,H
1264,2018/3/29,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,A
1265,2018/4/2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,I
1266,2018/4/5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,D
1267,2018/4/9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,B
1268,2018/4/12,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,G
1269,2018/4/16,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,D
1270,2018/4/19,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,J
1271,2018/4/23,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,C
1272,2018/4/26,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,H
1273,2018/4/30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,F
1274,2018/5/3,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,G
1275,2018/5/7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,I
1276,2018/5/10,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,A
1277,2018/5/14,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,E
1278,2018/5/17,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,B
1279,2018/5/21,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,D
1280,2018/5/24,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,J
1281,2018/5/28,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,H
1282,2018/5/31,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,C
1283,2018/6/4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,J
1284,2018/6/7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,F
1285,2018/6/11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,E
1286,2018/6/14,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,G
1287,2018/6/18,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,I
1288,2018/6/21,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,A
1289,2018/6/25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,B
1290,2018/6/28,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,E
1291,2018/7/2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,D
1292,2018/7/5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,J
1293,2018/7/9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,H
1294,2018/7/12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,B
1295,2018/7/16,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,H
1296,2018/7/19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,C
1297,2018/7/23,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,A
1298,2018/7/26,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,F
1299,2018/7/30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,G
1300,2018/8/2,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,I
1301,2018/8/6,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,J
1302,2018/8/9,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,H
1303,2018/8/13,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,J
1304,2018/8/16,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,E
1305,2018/8/20,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,B
1306,2018/8/23,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,D
1307,2018/8/27,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,C
1308,2018/8/30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,F
1309,2018/9/3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,A
1310,2018/9/6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,G
1311,2018/9/10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,I
1312,2018/9/13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,B
1313,2018/9/17,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,F
1314,2018/9/20,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,E
1315,2018/9/24,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,H
1316,2018/9/27,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,C
1317,2018/10/1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,J
1318,2018/10/4,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,A
1319,2018/10/8,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,D
1320,2018/10/11,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,G
1321,2018/10/15,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,E
1322,2018/10/18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C
1323,2018/10/22,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,F
1324,2018/10/25,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,I
1325,2018/10/29,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,H
1326,2018/11/1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,B
1327,2018/11/5,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,J
1328,2018/11/8,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,A
1329,2018/11/12,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,D
1330,2018/11/15,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,G
1331,2018/11/19,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,C
1332,2018/11/22,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,E
1333,2018/11/26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,A
1334,2018/11/29,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,I
1335,2018/12/3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,F
1336,2018/12/6,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,H
1337,2018/12/10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,J
1338,2018/12/13,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,B
1339,2018/12/17,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,D
1340,2018/12/20,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,G
1341,2018/12/24,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,A
1342,2018/12/27,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,F
1343,2019/1/7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,E
1344,2019/1/10,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,J
1345,2019/1/14,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,A
1346,2019/1/17,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,C
1347,2019/1/21,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,I
1348,2019/1/24,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,H
1349,2019/1/28,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,G
1350,2019/1/31,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,J
1351,2019/2/4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,C
1352,2019/2/7,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,B
1353,2019/2/11,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,E
1354,2019/2/14,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,A
1355,2019/2/18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,D
1356,2019/2/21,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,I
1357,2019/2/25,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,F
1358,2019/2/28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,B
1359,2019/3/4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,H
1360,2019/3/7,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,J
1361,2019/3/11,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,G
1362,2019/3/14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C
1363,2019/3/18,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,G
1364,2019/3/21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,E
1365,2019/3/25,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,B
1366,2019/3/28,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,D
1367,2019/4/1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,A
1368,2019/4/4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,I
1369,2019/4/8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C
1370,2019/4/11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,F
1371,2019/4/15,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,C
1372,2019/4/18,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,H
1373,2019/4/22,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,J
1374,2019/4/25,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,G
1375,2019/4/29,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,E
1376,2019/5/2,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,B
1377,2019/5/6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,E
1378,2019/5/9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,D
1379,2019/5/13,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,A
1380,2019/5/16,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,I
1381,2019/5/20,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,C
1382,2019/5/23,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,F
1383,2019/5/27,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,A
1384,2019/5/30,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,H
1385,2019/6/3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,J
1386,2019/6/6,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,B
1387,2019/6/10,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,J
1388,2019/6/13,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,H
1389,2019/6/17,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,E
1390,2019/6/20,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,D
1391,2019/6/24,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,B
1392,2019/6/27,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,G
1393,2019/7/1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,I
1394,2019/7/4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,A
1395,2019/7/8,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,C
1396,2019/7/11,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,F
1397,2019/7/15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,G
1398,2019/7/18,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,J
1399,2019/7/22,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,A
1400,2019/7/25,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,E
1401,2019/7/29,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,H
1402,2019/8/1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,C
1403,2019/8/5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,I
1404,2019/8/8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,D
1405,2019/8/12,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,A
1406,2019/8/15,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,F
1407,2019/8/19,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,B
1408,2019/8/22,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,G
1409,2019/8/26,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,J
1410,2019/8/29,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,E
1411,2019/9/2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,C
1412,2019/9/5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,H
1413,2019/9/9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,I
1414,2019/9/12,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,D
1415,2019/9/16,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,F
1416,2019/9/19,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,D
1417,2019/9/23,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,I
1418,2019/9/26,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,A
1419,2019/9/30,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,H
1420,2019/10/3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,E
1421,2019/10/7,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,F
1422,2019/10/10,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,D
1423,2019/10/14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,B
1424,2019/10/17,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,G
1425,2019/10/21,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,J
1426,2019/10/24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,C
1427,2019/10/28,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,C
1428,2019/10/31,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,I
1429,2019/11/4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,F
1430,2019/11/7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,D
1431,2019/11/11,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,E
1432,2019/11/14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,J
1433,2019/11/18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,H
1434,2019/11/21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,A
1435,2019/11/25,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,B
1436,2019/11/28,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,C
1437,2019/12/2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,A
1438,2019/12/5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,G
1439,2019/12/9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,I
1440,2019/12/12,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,F
1441,2019/12/16,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,E
1442,2019/12/19,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,B
1443,2019/12/23,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,D
1444,2019/12/26,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,J
1445,2019/12/30,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,H
1446,2020/1/9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,C
1447,2020/1/13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,E
1448,2020/1/16,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,A
1449,2020/1/20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,G
1450,2020/1/23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,I
1451,2020/1/27,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,C
1452,2020/1/30,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,F
1453,2020/2/3,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,B
1454,2020/2/6,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,A
1455,2020/2/10,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,D
1456,2020/2/13,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,J
1457,2020/2/17,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,G
1458,2020/2/20,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,H
1459,2020/2/24,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,E
1460,2020/2/27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,I
1461,2020/3/2,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,C
